gender,rpi1_sc-118,rpi1_sc-111,rpi1_sc2,rpi1_sc32,rpi1_sc67,rpi1_sc106,rpi1_sc120,rpi1_sc121
0,679.8309,487.9693,128.0000,33.7343,30.1496,738.0000,447.2695,434.0369
0,679.3269,490.2407,128.0000,39.8497,31.0644,731.0759,447.0011,436.4000
0,681.7991,484.6576,128.0000,26.4197,38.2753,731.3173,444.7708,434.0139
0,662.4508,463.1555,128.0000,38.2884,43.9090,757.7288,433.6727,463.0259
0,679.3828,488.5990,128.0000,51.6236,36.4005,719.7006,447.5757,435.1838
0,672.2477,476.1775,128.0000,34.0000,34.4384,754.1810,433.5574,446.5423
0,673.4843,477.0713,128.0000,45.6946,38.0132,736.5873,439.2414,452.3727
0,666.9153,473.9715,128.0000,48.0416,42.0476,731.6420,431.0569,447.8929
0,684.2003,481.3481,128.0000,43.3820,34.0147,723.6754,448.9744,425.3398
0,680.6945,476.7652,128.0000,42.3792,39.1152,728.5177,444.0202,432.5853
0,673.6246,468.7451,128.0000,36.4005,38.6005,755.4052,427.7967,459.6880
0,675.0600,470.9416,128.0000,30.4138,42.0119,768.4172,429.3309,461.5767
0,659.0546,468.7963,128.0000,34.2053,42.0595,749.6459,426.8126,458.5935
0,661.1702,472.2975,128.0000,28.8444,34.2345,756.2466,429.9419,457.1389
0,671.2689,488.9836,128.0000,41.1096,32.2490,727.4957,440.4770,433.9424
0,656.1349,474.0717,128.0000,40.3113,37.2021,751.6948,427.9684,459.8369
0,670.1790,480.0667,128.0000,38.3275,31.3847,750.1493,444.7708,440.2556
0,663.1569,482.8436,128.0000,44.9444,35.0000,744.4763,435.8394,458.0011
0,674.3834,475.7237,128.0000,45.0000,38.0132,740.7374,436.0046,450.5874
0,672.2686,490.9145,128.0000,48.1664,35.4401,725.4489,444.4435,430.2674
0,676.2226,484.4234,128.0000,47.4131,36.7696,729.4778,448.4696,434.1256
0,671.6785,472.0763,128.0000,35.3836,37.2021,742.8930,445.1359,451.3557
0,659.3823,476.3875,128.0000,48.6004,37.3363,743.1157,432.3564,452.0929
0,677.1064,487.2833,128.0000,40.0000,31.3050,720.9084,449.7210,425.5032
0,673.7314,478.6533,128.0000,48.6004,37.9473,722.9288,437.8515,440.1568
0,685.7791,481.0415,128.0000,34.0588,39.1152,740.8063,440.4089,427.5477
0,663.1206,480.1354,128.0000,32.2490,43.3244,743.8549,438.9453,451.7488
0,680.9244,482.6282,128.0000,42.9535,35.2278,729.3010,447.8973,441.9434
0,668.2828,481.0665,128.0000,32.0624,35.4401,740.0169,445.5659,435.6007
0,656.8052,472.4511,128.0000,37.8021,34.0588,752.6447,427.4295,452.7339
0,667.7762,477.2431,128.0000,33.8378,30.1496,753.4275,440.0091,452.3549
0,670.0993,477.6829,128.0000,44.7772,34.1760,741.1949,442.4037,449.6899
0,663.4644,472.5590,128.0000,32.8938,36.0555,758.1695,435.6386,458.0240
0,670.0723,485.3556,128.0000,32.7567,33.9706,733.5571,444.7606,432.0197
0,670.0784,486.2767,128.0000,43.9659,33.4216,742.8492,444.6583,430.5369
0,682.5987,493.7661,128.0000,32.5730,34.8855,722.4431,445.8352,426.0012
0,664.9008,484.5544,128.0000,30.0000,33.1361,760.3453,435.6191,448.4830
0,677.6208,481.2037,128.0000,42.7200,29.8329,730.5923,446.3373,443.5538
0,671.7686,476.5396,128.0000,34.9285,40.0500,762.0794,433.1836,459.4605
0,663.3973,470.3892,128.0000,32.3110,43.0465,754.8754,432.6777,460.7168
0,682.4221,486.1615,128.0000,34.9285,39.4462,733.2394,445.1797,437.0103
0,680.2213,478.5990,128.0000,42.7200,38.8973,741.7007,440.0102,445.1123
0,652.1296,478.0063,128.0000,30.8707,34.9857,756.0588,429.6347,463.7898
0,681.0059,488.6973,128.0000,44.0454,36.7696,729.3422,449.3217,443.0553
0,673.8976,482.7846,128.0000,22.1359,34.1321,767.6730,440.7096,448.5989
0,662.3329,473.9504,128.0000,32.7567,34.4384,763.6819,433.9078,458.6469
0,669.9269,483.9101,128.0000,39.6989,31.1448,726.3146,450.8802,434.2257
0,655.1679,478.8998,128.0000,29.1548,35.1283,757.5553,439.5600,464.2252
0,675.5457,488.0430,128.0000,51.8845,37.3631,720.9778,455.4877,425.8192
0,663.1628,473.2230,128.0000,39.1152,39.8497,744.4327,431.5669,451.2405
0,659.8939,475.3041,128.0000,29.2746,42.8019,758.0515,434.9943,462.2997
0,649.9677,474.0517,128.0000,40.6079,38.2099,759.9928,429.1165,458.5379
0,676.2396,484.6906,128.0000,46.5725,37.6563,723.4370,445.4077,435.3320
0,682.6200,480.9834,128.0000,50.1597,35.0143,725.2986,452.0974,431.5669
0,672.0118,479.6926,128.0000,47.8017,40.3113,745.2040,442.2420,450.8215
0,661.4506,478.7118,128.0000,30.0666,38.8973,764.0419,443.2178,464.4911
0,662.6070,484.4141,128.0000,38.6394,38.4187,754.1201,436.5707,456.1797
0,663.3792,496.6135,128.0000,34.4819,35.4683,738.0549,451.7577,435.2528
0,680.7833,484.6039,128.0000,47.0106,37.4833,736.1916,446.8613,436.8272
0,677.0598,493.6487,128.0000,36.8917,34.6554,741.2321,444.6235,433.0739
0,685.9300,491.0010,128.0000,45.0111,35.5106,734.0190,453.5339,432.5286
0,672.3221,478.8455,128.0000,46.0977,38.2884,732.2739,439.8920,441.5484
0,676.8493,487.8401,128.0000,42.4500,30.3645,722.5269,449.6721,432.8429
0,671.7515,479.5519,128.0000,49.6488,37.3631,734.0640,442.0011,443.7882
0,672.2975,489.3179,128.0000,44.0454,31.5753,738.2148,449.5386,435.4596
0,678.6995,483.9142,128.0000,46.0977,39.3954,733.2128,445.7858,438.8576
0,662.8906,479.8020,128.0000,46.0977,43.0116,765.5123,438.5636,467.6805
0,660.2924,469.6179,128.0000,34.0147,34.6699,769.5622,437.4711,465.2419
0,656.7747,477.6034,128.0000,40.8167,40.0000,756.9048,436.9039,460.0011
0,673.4420,482.4738,128.0000,48.4149,33.0606,731.7903,444.7134,443.3611
0,677.2570,491.7367,128.0000,48.8365,38.6394,723.8080,456.0098,426.3907
0,657.0761,476.0010,128.0000,34.4093,33.5410,758.8708,436.0791,461.8539
0,659.6393,486.0545,128.0000,31.7805,30.0832,756.4470,433.0565,443.0181
0,676.0355,493.2069,128.0000,37.6962,39.5601,731.1505,455.9057,434.6263
0,675.1925,494.2651,128.0000,43.6807,39.1152,730.6579,448.2912,432.4465
0,672.6552,490.8055,128.0000,47.5184,39.3954,728.6878,447.4472,436.8627
0,669.3616,492.1077,128.0000,37.3631,29.8329,744.6999,447.2639,433.5816
0,666.8651,480.2135,128.0000,46.1411,39.0512,740.3546,440.1545,455.0000
0,655.1619,480.7546,128.0000,51.4782,38.9487,762.2867,442.8826,468.8251
0,674.6414,493.1379,128.0000,48.3322,33.3766,726.0000,456.0110,437.1235
0,652.0506,484.8360,128.0000,42.5441,34.7131,766.2878,435.3080,461.9892
0,662.3669,485.0773,128.0000,31.8277,32.2025,764.7934,444.0101,449.0802
0,680.0802,496.4071,128.0000,33.2415,33.9559,734.1730,455.5173,433.7615
0,680.6247,489.7806,128.0000,37.2156,35.3412,748.5092,457.0175,439.1720
0,681.5666,491.1721,128.0000,40.6079,40.5216,737.0549,453.0607,437.9692
0,677.3839,486.1482,128.0000,37.6962,32.3110,738.4883,453.8513,432.3806
0,665.9445,477.7300,128.0000,44.1814,39.2173,746.8601,442.8995,457.0011
0,651.5927,479.8542,128.0000,44.5982,37.1214,759.1074,439.5099,465.9034
0,665.0000,488.7228,128.0000,42.7200,36.4005,767.9128,438.5636,459.8576
0,676.7761,492.0620,128.0000,48.6621,33.2415,738.6068,453.0706,438.6821
0,677.8178,489.3598,128.0000,48.0521,40.7063,742.4453,452.9514,438.9453
0,661.1777,483.0984,128.0000,45.3982,38.2099,748.5359,444.9910,447.1510
0,664.1927,481.8640,128.0000,46.8722,31.0644,744.6476,452.3549,454.7802
0,1492.0405,1007.1371,128.0000,6.0000,7.6158,36.4005,23.0000,29.5466
0,646.7426,484.6483,128.0000,48.0833,37.9473,751.0659,431.8066,461.9719
0,671.7991,490.1479,128.0000,47.3814,34.9285,736.5718,448.9376,444.2207
0,659.7576,490.1398,128.0000,34.1321,34.2345,756.3498,450.2455,454.5085
0,667.4915,490.4080,128.0000,44.4072,37.0135,732.8772,459.2004,437.1922
0,654.8099,479.1378,128.0000,41.7732,34.9285,757.0535,434.2039,460.8958
0,672.8752,488.5325,128.0000,41.1096,39.0000,745.0671,454.1564,442.4048
0,667.5328,491.1833,128.0000,38.5876,36.7696,750.7470,457.4735,444.1126
0,653.9457,478.3273,128.0000,43.8292,40.2616,760.6852,437.5226,462.9644
0,655.6226,484.6380,128.0000,32.5269,30.0666,761.7960,444.3568,454.1465
0,654.3494,483.5887,128.0000,41.7732,34.0588,768.6573,436.6165,459.7848
0,662.7314,483.2225,128.0000,51.1566,40.8044,739.7837,444.4165,453.2825
0,672.0930,497.8554,128.0000,39.8246,30.0666,742.7012,452.0177,437.2928
0,655.8910,475.3030,128.0000,29.0689,37.7359,772.0214,439.1378,464.0000
0,664.5089,486.8029,128.0000,30.8058,37.8550,750.3825,449.0545,452.1471
0,652.5864,472.0858,128.0000,37.5367,39.0000,762.6565,438.4883,462.4035
0,675.5398,491.6635,128.0000,44.5982,30.4138,742.1320,456.9912,433.8029
0,665.1992,487.2310,128.0000,42.5441,36.4005,727.7946,452.8664,437.2757
0,652.8162,483.6631,128.0000,31.9531,34.0588,768.0163,441.4261,457.0175
0,667.5186,491.4326,128.0000,52.4786,32.5730,732.5824,449.7822,441.9378
0,664.6240,476.7306,128.0000,38.4187,40.8167,754.7251,439.0182,452.5506
0,678.1866,490.8696,128.0000,52.0096,33.8378,735.8839,454.3567,448.8028
0,674.0275,499.1553,128.0000,50.4777,35.0000,736.1528,455.2812,441.4748
0,666.2402,485.1732,128.0000,28.1603,39.2173,751.2297,445.1842,440.9592
0,654.9656,475.3883,128.0000,33.2415,41.3401,762.9023,439.1856,469.5402
0,672.8603,503.6586,128.0000,38.6264,31.7648,740.1216,458.4158,436.3954
0,678.4283,492.0986,128.0000,46.8402,30.4138,745.5213,451.0277,445.3145
0,675.1066,485.4771,128.0000,45.2217,39.9625,746.7261,449.1881,448.3414
0,651.6633,481.5859,128.0000,48.0833,28.0713,763.6230,440.0966,474.5103
0,653.2419,480.7130,128.0000,34.1760,36.1248,771.7513,442.7053,462.0000
0,663.4644,496.3356,128.0000,34.4093,31.2570,743.4629,447.8258,449.3073
0,657.3888,483.1945,128.0000,42.3792,44.2832,753.8336,442.4082,460.0532
0,671.1162,495.3272,128.0000,43.4166,36.4966,741.5153,458.0884,435.7339
0,674.0934,498.7604,128.0000,48.0416,32.7567,737.0326,461.5766,434.8908
0,657.9977,476.5302,128.0000,36.0555,38.4708,771.8063,442.8239,467.3253
0,678.1888,499.1643,128.0000,46.7547,35.3553,746.8607,458.1016,434.7367
0,667.4160,501.1846,128.0000,44.1814,34.4819,757.2219,452.8598,441.8789
0,670.9285,494.2429,128.0000,43.7379,36.4966,736.6138,452.2356,437.6117
0,670.9650,506.8826,128.0000,41.2311,29.0000,745.1832,462.3430,443.8220
0,669.2571,490.9175,128.0000,47.5079,36.6879,736.5609,456.0669,437.7042
0,673.8204,482.8302,128.0000,50.5371,39.0512,746.8347,451.6857,446.3508
0,653.6000,485.1031,128.0000,30.8058,39.1152,772.3470,441.4034,469.1535
0,649.9700,482.9172,128.0000,35.6090,38.4708,766.1880,439.0045,471.6662
0,658.8998,486.2016,128.0000,47.6760,38.8973,752.8612,446.7303,456.6760
0,661.9796,481.8485,128.0000,35.6931,39.3573,787.2414,442.7561,471.5528
0,666.0120,503.3219,128.0000,53.6004,32.0000,744.8469,461.3133,439.7101
0,673.2495,505.0000,128.0000,32.6956,34.4819,747.2403,454.2158,441.4635
0,669.5170,496.0090,128.0000,43.9090,35.0571,738.5615,465.2924,439.8409
0,662.2266,501.5974,128.0000,40.6079,30.1496,753.2874,457.8318,446.1794
0,659.5529,477.7458,128.0000,40.8044,39.8121,762.0977,451.3590,461.6503
0,660.9001,496.4031,128.0000,39.0000,31.7805,760.9921,452.5506,454.2819
0,649.2488,485.5698,128.0000,39.0128,39.8121,771.9980,441.7805,459.2004
0,671.4857,499.6018,128.0000,45.7930,39.0512,744.6053,455.0000,444.4165
0,641.1521,490.3060,128.0000,38.6005,39.5601,764.7234,441.4533,463.0605
0,652.1541,486.4000,128.0000,47.7598,36.8782,758.2347,443.2618,464.3468
0,657.9803,489.8132,128.0000,45.1774,40.2616,751.4386,447.0358,456.0976
0,677.6031,498.9319,128.0000,38.8973,32.3883,741.0330,453.4192,438.2921
0,659.5309,490.6007,128.0000,35.2278,34.2345,765.4756,449.0178,460.2445
0,647.7793,480.4081,128.0000,46.6905,37.7359,767.5024,441.4182,469.1631
0,661.5527,491.2443,128.0000,48.7545,36.6879,744.5677,452.2322,450.6906
0,655.7697,478.7745,128.0000,38.0132,38.2099,773.1914,444.7044,469.9968
0,651.8604,487.1766,128.0000,30.8058,33.0151,775.8672,440.7096,461.6601
0,662.8726,497.9327,128.0000,33.8378,34.2053,763.8875,451.5152,452.5981
0,642.6227,487.4033,128.0000,43.6807,36.7151,778.0617,435.4400,472.1546
0,662.4779,490.9175,128.0000,51.2445,30.2655,735.7859,455.0176,442.5788
0,654.2003,479.1378,128.0000,39.8121,39.3192,772.0369,439.7510,466.8618
0,648.0618,482.7008,128.0000,31.7805,36.2215,776.5900,444.8202,466.7172
0,661.8535,497.9930,128.0000,43.4166,36.0139,737.5120,457.9607,438.7995
0,668.8086,496.5904,128.0000,46.4004,38.0000,741.4506,456.2477,442.6104
0,662.0189,494.7050,128.0000,41.1096,30.0832,759.3846,453.9615,452.6201
0,672.8217,492.4683,128.0000,32.3110,30.6757,746.2573,459.1841,435.0839
0,661.2299,495.0071,128.0000,25.0000,36.1248,762.1561,454.1410,455.6369
0,666.1539,495.3403,128.0000,31.2410,36.2353,746.5012,459.3528,445.0281
0,643.9519,488.1168,128.0000,34.4819,36.2353,766.8044,443.8570,469.1311
0,658.9233,499.7480,128.0000,37.5367,31.8277,777.7667,449.9689,461.5669
0,662.8371,499.2194,128.0000,46.5296,34.4384,745.6976,457.4036,448.6424
0,658.9765,501.3233,128.0000,31.3847,39.3954,770.7457,453.7147,457.1837
0,662.7217,491.8831,128.0000,34.0147,38.3275,752.0140,450.2822,452.1338
0,651.1298,478.1736,128.0000,34.2345,40.0000,778.3091,444.7977,477.1624
0,660.5641,492.4276,128.0000,49.6588,41.2311,749.9100,448.8786,456.8063
0,647.2156,480.9834,128.0000,35.7771,42.1900,780.6920,441.3457,471.0881
0,663.2104,489.7765,128.0000,49.3356,34.7131,745.0215,460.3531,447.1353
0,662.1072,496.3154,128.0000,42.0119,37.2021,738.4233,463.8620,444.9460
0,654.9481,480.9366,128.0000,34.5254,33.0151,783.7327,450.2499,467.5661
0,671.2525,501.4828,128.0000,48.0000,35.4683,743.1157,462.8963,450.0000
0,648.3363,486.4740,128.0000,45.7056,35.4401,766.2800,448.1518,469.3080
0,658.3693,494.9919,128.0000,37.4433,37.0135,747.1332,462.4035,447.0101
0,657.8792,489.3107,128.0000,51.4782,38.0132,747.6148,454.9253,454.5284
0,667.0832,495.0253,128.0000,34.5398,32.9848,744.2070,460.3531,435.2195
0,651.4146,480.6350,128.0000,39.8246,35.0000,773.2949,442.9289,476.1607
0,662.0068,501.6742,128.0000,47.4236,31.4006,749.3604,465.1505,449.8911
0,656.4031,482.4987,128.0000,43.0813,40.2616,763.7906,452.5981,459.5095
0,659.5218,486.9579,128.0000,44.0454,41.0487,755.2231,456.9749,463.0011
0,653.1769,490.0255,128.0000,37.1214,33.6155,777.3005,451.2605,465.9109
0,662.8726,501.2195,128.0000,48.8365,35.0143,751.0167,462.1277,441.6537
0,644.3454,485.1031,128.0000,38.2099,38.2099,777.6381,445.6467,466.2414
0,658.0273,493.6598,128.0000,47.4342,32.3883,739.1955,460.0000,448.6836
0,646.0743,494.0810,128.0000,42.7551,32.4500,768.1940,450.8713,456.3255
0,652.0560,499.6499,128.0000,45.6946,34.4093,750.1500,461.1572,447.7946
0,668.9133,496.6538,128.0000,37.5899,32.9848,744.0228,462.6500,440.7834
0,659.8257,499.4417,128.0000,41.3038,32.6497,745.5824,463.5353,442.5980
0,672.9763,502.1324,128.0000,25.0599,34.0588,750.4572,463.9709,436.2316
0,663.5307,497.5229,128.0000,56.0803,33.1361,743.3875,460.3325,445.7488
0,640.7722,483.6466,128.0000,33.0606,37.5367,770.0189,450.7604,469.3080
0,670.5259,498.3031,128.0000,46.1736,38.8330,745.6782,461.5322,446.0684
0,654.1781,494.0536,128.0000,45.7930,34.0588,750.8635,452.1172,454.0936
0,644.7178,477.6788,128.0000,38.2753,39.3573,757.2959,447.9029,466.6155
0,638.8748,487.4105,128.0000,49.6588,31.3847,770.7846,451.3590,476.6235
0,666.0826,503.0189,128.0000,51.6236,38.3275,749.2590,467.4570,447.8236
0,645.6074,487.6925,128.0000,52.5547,33.3017,749.7713,454.1916,469.5721
0,648.6424,483.9762,128.0000,34.6699,37.3363,770.7847,451.7388,467.8226
0,668.1804,495.1010,128.0000,43.1741,33.8378,747.3265,462.7148,446.6520
0,661.1542,497.9478,128.0000,47.0106,43.4166,749.1308,464.6310,447.7287
0,654.5487,487.6474,128.0000,19.8494,38.6005,780.2083,450.9468,464.3845
0,656.3931,491.3135,128.0000,51.8652,35.3836,764.4822,454.0705,468.9265
0,668.1077,495.0253,128.0000,35.8050,33.8378,748.7357,458.2455,448.9499
0,641.8045,483.8946,128.0000,36.1248,40.1622,778.1953,451.4432,478.5395
0,664.3531,487.9037,128.0000,40.7185,33.6155,773.1870,460.1837,462.2943
0,662.4696,500.9122,128.0000,42.1070,34.5398,751.1304,468.6032,449.3117
0,644.4572,488.9796,128.0000,34.9285,37.8021,780.1442,454.1817,470.0522
0,655.4631,499.0561,128.0000,44.6878,39.1152,753.6345,465.1548,452.4423
0,662.4711,501.2315,128.0000,52.4023,38.0526,750.7250,461.5106,453.1181
0,648.7188,493.0822,128.0000,33.5410,33.0606,767.8990,453.7543,463.0389
0,640.8690,484.5297,128.0000,47.6760,30.4138,760.9849,453.4865,465.0989
0,658.4375,493.0771,128.0000,48.7647,38.6264,748.8885,455.4250,452.8687
0,648.4944,486.7658,128.0000,37.5367,43.9318,770.6030,448.7360,472.2393
0,643.1991,491.1904,128.0000,35.0143,37.6431,775.8724,454.8758,465.6716
0,657.7841,505.4463,128.0000,42.6380,34.9285,749.5345,469.0469,453.2063
0,643.1835,490.5528,128.0000,47.0106,38.4838,779.6954,447.8359,477.7457
0,664.0580,507.8287,128.0000,42.0119,35.7351,754.0398,470.5677,448.6569
0,659.6741,489.4701,128.0000,42.4264,43.0116,754.8807,463.7122,457.5260
0,648.0695,487.7632,128.0000,37.6431,40.0125,759.1587,447.1029,469.6914
0,647.5377,484.5091,128.0000,35.3412,39.6989,782.0613,451.2494,474.1571
0,663.4342,501.4350,128.0000,42.1900,33.4216,750.1793,461.6157,453.4777
0,655.0847,494.6190,128.0000,41.6773,39.2046,758.3383,460.6615,461.6286
0,655.5982,497.6103,128.0000,42.2019,35.2278,749.5292,459.5400,456.4526
0,653.7584,508.8703,128.0000,41.1096,32.2025,761.0795,461.2028,454.6405
0,639.6405,486.0164,128.0000,42.6380,36.0555,784.3985,452.9823,472.0551
0,660.6784,489.6907,128.0000,43.9318,40.3113,762.0032,463.8556,460.1608
0,661.9366,503.7459,128.0000,37.6563,34.6699,754.9338,468.4709,449.1870
0,664.8503,504.2321,128.0000,43.3820,36.2353,757.1664,465.6190,444.8145
0,641.4125,494.9101,128.0000,34.6699,31.1448,773.9800,457.7652,472.2733
0,656.9208,504.5810,128.0000,35.8469,32.5576,769.2762,463.8125,448.6302
0,779.7141,444.2083,128.0000,57.0351,51.6140,781.0057,434.0530,442.8995
0,760.8679,443.8434,128.0000,41.2311,44.0454,807.2186,425.7346,461.6026
0,759.2128,452.0409,128.0000,55.4707,45.8039,797.5275,428.5533,459.2962
0,772.3380,445.9260,128.0000,34.2053,49.2037,794.9365,435.9014,457.5642
0,784.0842,452.0398,128.0000,48.2597,38.0789,776.6647,441.3275,445.6692
0,767.7507,452.3538,128.0000,46.7547,48.7032,804.9056,432.4535,449.4374
0,770.2324,446.2298,128.0000,37.3363,49.7393,804.9553,429.3029,454.1388
0,777.0842,447.6662,128.0000,51.9230,47.8539,779.6698,446.0549,441.4748
0,772.0525,445.2460,128.0000,50.9608,42.0595,797.1550,437.3065,460.3325
0,779.5390,454.7054,128.0000,49.6588,46.0977,756.3398,450.2499,423.0000
0,788.2595,451.7743,128.0000,48.1041,48.7955,775.5385,440.9410,430.8747
0,773.0232,441.0907,128.0000,35.7351,47.5079,809.6079,428.8415,450.8237
0,766.7399,438.7494,128.0000,38.3275,50.9902,797.6290,426.9731,454.8428
0,450.3521,84.3445,128.0000,163.0859,86.4523,482.2219,287.7846,270.0833
0,772.2655,459.6096,128.0000,43.0465,40.3609,786.4661,435.3321,439.2459
0,434.8391,123.5840,128.0000,125.2837,31.7805,576.2101,338.9041,294.6353
0,792.4601,456.9048,128.0000,45.8803,40.8044,762.4074,445.0180,421.9881
0,777.2496,459.4790,128.0000,39.3954,31.1448,794.7692,439.8773,436.5695
0,766.9589,445.3246,128.0000,39.1152,43.6807,808.8937,427.1265,449.7655
0,711.6249,481.3616,128.0000,52.7731,43.0465,812.8887,412.3348,387.9510
0,785.3483,454.3006,128.0000,49.5177,45.4863,762.7194,446.7986,433.2667
0,762.1214,459.8445,128.0000,43.4166,43.3820,785.7239,435.1333,443.1986
0,782.7036,464.2079,128.0000,55.0364,36.2215,757.6516,452.6566,422.5222
0,792.0821,459.9217,128.0000,54.4518,45.6946,749.1662,453.6573,418.8078
0,783.1251,467.2387,128.0000,57.2451,45.4533,759.6690,446.0415,419.4472
0,777.6381,449.7221,128.0000,50.4777,50.8035,784.1895,433.9700,448.4128
0,772.6901,452.4743,128.0000,50.2494,44.3847,790.2657,437.2928,453.8116
0,777.8336,455.3427,128.0000,54.0000,47.5395,764.2363,446.4941,437.1728
0,762.0104,447.1700,128.0000,37.8021,43.9659,798.4297,430.4254,459.5041
0,782.8262,468.9659,128.0000,57.0351,45.6180,759.1396,446.5422,424.0436
0,770.8761,451.3590,128.0000,42.6380,40.8044,780.7670,441.3672,436.8673
0,763.9162,451.4023,128.0000,45.3431,46.0977,789.4081,429.7546,456.2149
0,772.6066,450.4720,128.0000,53.7587,48.5077,773.8171,439.8022,439.2562
0,771.8561,456.8260,128.0000,44.4072,41.4367,784.7802,436.5375,448.1350
0,775.9053,461.5734,128.0000,41.8808,49.6588,770.3279,441.5665,429.4601
0,792.7528,462.3851,128.0000,51.6236,43.8634,765.2014,449.3952,418.4746
0,771.8912,454.4590,128.0000,45.2217,44.7214,791.9608,437.5352,439.0012
0,768.4335,455.3790,128.0000,50.4480,48.3839,768.9382,441.8472,438.9590
0,789.9576,461.5561,128.0000,50.6952,37.5899,763.7906,448.8263,418.9940
0,779.6595,454.7670,128.0000,57.5674,46.8722,772.0317,434.8851,432.3066
0,783.0740,456.0395,128.0000,50.9215,47.4342,754.4879,446.0000,424.8670
0,780.5184,456.6158,128.0000,36.6742,49.2544,775.5959,438.5111,423.0579
0,770.9299,444.4919,128.0000,43.0465,46.6154,795.0024,423.6154,454.4755
0,784.0211,459.8369,128.0000,42.4500,46.1736,765.1248,448.4027,417.6147
0,759.5420,445.3066,128.0000,37.7359,40.4475,798.2537,429.2983,459.2733
0,778.3162,464.6633,128.0000,46.0977,44.2945,789.8463,438.7129,435.7396
0,777.8445,445.1797,128.0000,55.8659,46.6690,768.9896,439.1651,433.8029
0,766.2285,453.8557,128.0000,45.6180,46.0435,801.6390,421.0701,451.6016
0,788.8853,456.5139,128.0000,47.7074,40.7185,751.6649,450.8181,421.6456
0,763.6871,454.7571,128.0000,37.5899,42.4853,800.8196,424.3925,450.0989
0,773.2871,458.6251,128.0000,53.9073,46.0977,756.6036,441.1949,436.9943
0,786.4477,452.4478,128.0000,55.7853,51.6236,763.7310,444.0383,429.1060
0,769.8084,452.5804,128.0000,36.0555,43.1741,798.3608,434.1947,445.0719
0,781.4922,461.3816,128.0000,60.2080,45.8912,758.3963,456.2806,420.1738
0,778.2988,458.0393,128.0000,49.9800,48.3011,785.7341,424.0955,447.9207
0,792.3648,456.8107,128.0000,47.4342,50.9313,777.9203,434.7160,438.4165
0,791.2787,476.8061,128.0000,55.8032,41.0000,758.7523,440.4691,419.5771
0,794.9402,473.6000,128.0000,47.5079,47.3814,754.6821,445.1887,416.4253
0,792.6998,455.5930,128.0000,35.9026,49.5177,800.0682,419.9774,448.4964
0,785.8657,459.0533,128.0000,59.5483,50.7740,764.4324,442.7640,429.0758
0,771.0771,448.7594,128.0000,43.6005,44.4185,800.2312,437.6528,449.4308
0,768.9089,457.6505,128.0000,39.0512,50.9902,806.6486,424.4172,447.9665
0,787.9315,463.2764,128.0000,41.1825,44.2832,764.5887,440.9377,418.4925
0,771.6917,467.8002,128.0000,51.4004,40.3113,777.0978,440.8832,434.6504
0,193.7679,258.8223,128.0000,437.3065,75.6902,630.6671,494.1710,507.3263
0,770.7198,456.9869,128.0000,36.0555,51.1957,786.7026,441.0918,439.7385
0,786.2754,446.7684,128.0000,49.6588,45.1774,781.8951,440.3362,435.4400
0,773.6149,462.5257,128.0000,38.0132,46.5725,789.5701,436.3714,446.3765
0,785.4935,457.8668,128.0000,52.1728,42.4264,767.1310,441.4306,433.0566
0,789.1166,465.6533,128.0000,54.7449,41.6173,759.0948,444.2455,423.0000
0,1722.7798,936.8484,128.0000,4.2426,13.9284,76.0263,40.3113,43.8292
0,780.5158,455.1505,128.0000,43.5660,41.0487,758.8339,437.5386,417.9402
0,770.6309,462.5235,128.0000,38.0789,47.1699,783.4449,432.8625,443.4975
0,766.2963,454.8142,128.0000,58.2409,47.5079,801.2803,422.1706,458.1932
0,772.5677,461.1724,128.0000,39.3573,43.9659,780.9251,437.3214,441.2029
0,800.0532,461.9892,128.0000,52.8015,46.8402,764.8699,456.9749,427.5477
0,768.6924,449.7288,128.0000,37.5899,41.7852,797.0508,425.6113,446.2522
0,771.6586,451.4255,128.0000,56.7539,43.7379,783.7244,437.5671,451.5418
0,777.0695,451.5052,128.0000,43.8634,45.1774,786.1787,442.2951,436.3817
0,787.6935,450.1555,128.0000,46.3249,48.2597,785.7697,439.3177,447.9475
0,779.6724,472.1525,128.0000,55.4617,41.6773,752.4307,444.7752,417.8086
0,759.7697,441.4998,128.0000,40.0250,32.7567,796.6555,423.9339,452.8510
0,768.4400,455.7631,128.0000,50.5668,40.0500,782.4129,429.5777,439.5509
0,776.1971,472.4108,128.0000,52.6308,41.1096,756.4456,447.2695,422.2464
0,779.9955,465.9882,128.0000,30.0832,46.8188,779.1085,443.6361,426.7130
0,767.1278,455.3965,128.0000,45.0111,46.7547,798.6946,436.0000,442.6759
0,773.9386,455.9704,128.0000,45.1221,42.6380,798.6119,435.0184,444.4952
0,769.4056,445.8800,128.0000,48.1041,43.2666,795.4401,427.9486,458.5935
0,784.4998,469.0863,128.0000,52.0865,44.7214,775.6733,452.9944,424.3819
0,787.4293,459.1862,128.0000,35.0571,43.1856,758.1695,447.9207,421.8649
0,766.9844,451.9082,128.0000,37.4833,44.2041,802.9775,426.4692,451.2782
0,789.8386,469.5274,128.0000,52.0000,46.0435,772.3069,444.5594,422.9385
0,766.0059,444.3872,128.0000,58.0345,34.1760,797.2578,432.2684,458.9553
0,534.7195,720.6178,128.0000,16.1245,10.0000,519.4555,288.6399,278.9283
0,776.8088,469.2771,128.0000,52.1536,34.4093,762.5759,447.0984,419.4115
